"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
1,258,84.0016,100,66.67,25,13,12
2,492,74.1964516129032,66.67,78.95,31,12,19
3,598,87.496875,93.33,82.35,32,15,17
4,661,85.2941176470588,93.33,78.95,34,15,19
5,903,61.1111111111111,62.5,60,36,16,20
6,1040,90,86.67,93.33,30,15,15
7,1875,75.6727027027027,77.27,73.33,37,22,15
8,1948,83.3333333333333,86.67,80.95,36,15,21
9,2632,90.9063636363636,100,85.71,33,12,21
10,2991,94.12,94.12,94.12,34,17,17
11,3256,83.3369444444444,78.95,88.24,36,19,17
12,4360,86.2752941176471,81.48,91.67,51,27,24
13,4599,80.4334782608696,90.91,70.83,46,22,24
14,4710,67.7412903225806,37.5,78.26,31,8,23
15,6260,72.5501960784314,78.26,67.86,51,23,28
16,7198,2.74191780821918,5.56,0,73,36,37
17,8012,63.8268085106383,68.42,60.71,47,19,28
18,8269,70.4880327868853,76.92,65.71,61,26,35
19,8859,71.6994339622642,70.37,73.08,53,27,26
20,10058,92.7274545454545,92.59,92.86,55,27,28
21,10628,75.9244444444444,75,76.92,54,28,26
22,11554,76.3645454545455,75,78.95,55,36,19
23,12711,72.7297727272727,85.19,52.94,44,27,17
24,12720,63.2657142857143,64.29,61.9,49,28,21
25,12818,77.3598113207547,85.71,71.88,53,21,32
26,13642,71.6666666666667,85,65,60,20,40
27,14301,71.4298214285714,72,70.97,56,25,31
28,14623,77.1428571428571,74.19,79.49,70,31,39
29,17138,67.1431428571429,65.79,68.75,70,38,32
30,17310,67.8575,80,47.62,56,35,21
31,18384,71.4284415584416,70.27,72.5,77,37,40
32,19003,72.6,59.26,80.43,73,27,46
33,19309,76.4683823529412,82.76,71.79,68,29,39
34,22712,81.1591304347826,86.67,76.92,69,30,39
35,22991,75.8095161290322,68.97,81.82,62,29,33
36,23339,89.1936486486486,84.62,94.29,74,39,35
37,25798,76.4676470588235,80.95,73.33,51,21,30
38,26010,19.7817582417582,21.74,17.78,91,46,45
39,27035,68.7528125,78.38,55.56,64,37,27
40,28724,90.5662264150943,95.83,86.21,53,24,29
41,29268,85.1857407407407,89.47,82.86,54,19,35
42,29465,77.0519672131148,72.73,79.49,61,22,39
43,30207,76.1896825396825,77.27,75.61,63,22,41
44,31753,89.8716455696203,90,89.74,79,40,39
45,31938,83.1007042253521,85,80.65,71,40,31
46,33795,83.0756923076923,82.76,83.33,65,29,36
47,34588,79.9968,83.33,76.92,50,24,26
48,34701,69.2284615384615,78.57,58.33,52,28,24
49,35211,71.9974,68.42,74.19,50,19,31
50,35306,72.5505882352941,73.08,72,51,26,25
51,35949,50,29.63,70.37,54,27,27
52,36221,82.695,84.62,80.77,52,26,26
53,38083,56.5234782608696,50,63.64,46,24,22
54,38089,63.2335294117647,58.33,68.75,68,36,32
55,39889,56.6030188679245,58.06,54.55,53,31,22
56,39980,60,60,60,70,35,35
57,40278,53.2232258064516,65.62,40,62,32,30
58,40435,63.791724137931,61.76,66.67,58,34,24
59,40637,24.2851428571429,18.42,31.25,70,38,32
60,40764,38.24,35.14,41.94,68,37,31
61,41015,56.6041509433962,45.16,72.73,53,31,22
62,41205,70.37,58.62,84,54,29,25
63,41348,51.0220408163265,29.17,72,49,24,25
64,42533,88.3373333333333,92.86,84.38,60,28,32
65,43152,76.9230769230769,70,81.25,52,20,32
66,43258,76.9271153846154,86.96,68.97,52,23,29
67,44324,84.7445762711864,74.19,96.43,59,31,28
68,44357,80.7,69.23,90.32,57,26,31
69,44684,79.2492452830189,73.08,85.19,53,26,27
70,44873,73.2164285714286,80.77,66.67,56,26,30
71,45201,83.8743548387097,78.79,89.66,62,33,29
72,45446,83.0523728813559,86.67,79.31,59,30,29
73,46200,90.7392592592593,86.36,93.75,54,22,32
74,47217,67.95,72.22,64.29,78,36,42
75,47514,90.9090909090909,93.55,88.57,66,31,35
76,48490,47.4357692307692,48.48,46.67,78,33,45
77,48749,75.4730188679245,81.25,66.67,53,32,21
78,49412,67.7927118644068,70.83,65.71,59,24,35
79,49555,68.752,75,63.64,80,36,44
80,49609,57.81,75,44.44,64,28,36
81,49691,77.6113432835821,85.29,69.7,67,34,33
82,50405,65.2169565217391,58.33,72.73,46,24,22
83,50754,67.7969491525424,57.69,75.76,59,26,33
84,51163,58.1081081081081,68.75,50,74,32,42
85,52079,80.555,84.21,76.47,72,38,34
86,52858,75.00078125,90.32,60.61,64,31,33
87,53173,67.5681081081081,80.56,55.26,74,36,38
88,53184,72.1332786885246,75,68.97,61,32,29
89,53301,62.4978125,73.33,52.94,64,30,34
90,54795,75.7590909090909,79.41,71.88,66,34,32
91,54840,87.3020634920635,82.93,95.45,63,41,22
92,55391,59.7213888888889,71.05,47.06,72,38,34
93,55684,85.2450819672131,87.5,80.95,61,40,21
94,56408,78.4647692307692,86.49,67.86,65,37,28
95,56578,80.7017543859649,81.25,80,57,32,25
96,56663,78.1821818181818,78.57,77.78,55,28,27
97,57478,69.1182352941177,67.5,71.43,68,40,28
98,57672,67.6923076923077,65,72,65,40,25
99,57750,82.1467857142857,75.68,94.74,56,37,19
100,58057,67.1658208955224,69.77,62.5,67,43,24
101,58095,71.6391044776119,76.74,62.5,67,43,24
102,59322,71.6665,69.7,74.07,60,33,27
103,59335,76.0574647887324,78.38,73.53,71,37,34
104,59477,76.92,67.74,85.29,65,31,34
105,59708,78.082602739726,84.21,71.43,73,38,35
106,60044,77.2710606060606,74.19,80,66,31,35
107,60274,69.3354666666667,75,65.12,75,32,43
108,61379,78.748,88.89,70.45,80,36,44
109,62702,89.658275862069,80.77,96.88,58,26,32
110,62906,62.9611111111111,69.23,57.14,81,39,42
111,64998,66.2344155844156,79.49,52.63,77,39,38
112,65583,58.2245569620253,43.9,73.68,79,41,38
113,66076,54.9256338028169,44.44,61.36,71,27,44
114,66388,61.4268571428571,69.23,51.61,70,39,31
115,66505,63.8589156626506,66.67,60.53,83,45,38
116,66900,52.78,47.5,59.38,72,40,32
117,67464,58.002,50.91,66.67,100,55,45
118,68426,58.75,64,50,80,50,30
119,68864,63.0764615384615,54.17,68.29,65,24,41
120,72045,73.748875,81.13,59.26,80,53,27
121,72206,82.499,76.92,92.86,80,52,28
122,72288,80.8241095890411,76.6,88.46,73,47,26
123,72414,84.5094366197183,86.67,80.77,71,45,26
124,72637,72.1311475409836,75,68,61,36,25
125,72711,70.8361111111111,76.6,60,72,47,25
126,72720,56.1363157894737,69.44,33.33,57,36,21
127,72965,80.7684615384616,83.33,77.78,78,42,36
128,73017,68.3537974683544,70.73,65.79,79,41,38
129,73106,82.5414285714286,85.42,73.33,63,48,15
130,73155,80.3012121212121,84.78,70,66,46,20
131,73176,80.8817647058823,82.5,78.57,68,40,28
132,73202,79.0306451612903,76.47,82.14,62,34,28
133,73657,76.04,77.08,75,96,48,48
134,74627,92.6826829268293,100,84.21,82,44,38
135,75771,69.6215189873418,57.58,78.26,79,33,46
136,75788,73.117311827957,70,75.47,93,40,53
137,76212,77.4653521126761,76.47,78.38,71,34,37
138,76390,85.264,89.47,82.46,95,38,57
139,77460,71.2906930693069,67.86,75.56,101,56,45
140,78246,65.3828846153846,73.91,58.62,52,23,29
141,80836,64.7874647887324,68.57,61.11,71,35,36
142,82644,86.7935849056604,89.66,83.33,53,29,24
143,83778,81.0344827586207,88.89,68.18,58,36,22
144,89702,70.0015,69.7,70.37,60,33,27
145,90319,89.4782456140351,89.29,89.66,57,28,29
146,90706,66.1776470588235,63.16,70,68,38,30
147,91104,74.2442424242424,67.5,84.62,66,40,26
148,92380,69.23,68.57,70,65,35,30
149,92522,59.9989090909091,50,67.74,55,24,31
150,92943,71.8292957746479,67.44,78.57,71,43,28
151,93325,64.5164516129032,55.17,72.73,62,29,33
152,93708,69.0909090909091,80.77,58.62,55,26,29
153,95423,44.1851162790698,24,72.22,43,25,18
154,97219,62.3163768115942,70.27,53.12,69,37,32
